scenario,method,run,coverage,risk
Stimulus shift,Variance gate,6,0.39999999999999997,0.06943710371537228
Stimulus shift,Variance gate,6,0.44999999999999996,0.07031470160829598
Stimulus shift,Variance gate,6,0.5,0.07675620076400835
Stimulus shift,Variance gate,6,0.5499999999999999,0.08112365734423588
Stimulus shift,Variance gate,6,0.6,0.08423011834252495
Stimulus shift,Variance gate,6,0.6499999999999999,0.08431760548602714
Stimulus shift,Variance gate,6,0.7,0.09215627668723825
Stimulus shift,Variance gate,6,0.75,0.09144826094189727
Stimulus shift,Variance gate,6,0.7999999999999999,0.09677641682126673
Stimulus shift,Variance gate,6,0.8499999999999999,0.10198769233736428
Stimulus shift,Variance gate,6,0.8999999999999999,0.11198634726405557
Stimulus shift,Variance gate,6,0.95,0.11462711966684437
Stimulus shift,Variance gate,6,1.0,0.11416003898200262
Stimulus shift,Variance gate,7,0.3,0.07122488384334011
Stimulus shift,Variance gate,7,0.35,0.07048772420153832
Stimulus shift,Variance gate,7,0.39999999999999997,0.07207259310895893
Stimulus shift,Variance gate,7,0.44999999999999996,0.0759629033036458
Stimulus shift,Variance gate,7,0.5,0.07708036779690894
Stimulus shift,Variance gate,7,0.5499999999999999,0.0790263828817805
Stimulus shift,Variance gate,7,0.6,0.08136065246988089
Stimulus shift,Variance gate,7,0.6499999999999999,0.09249967847719573
Stimulus shift,Variance gate,7,0.7,0.08743505787088994
Stimulus shift,Variance gate,7,0.75,0.09319538157478574
Stimulus shift,Variance gate,7,0.7999999999999999,0.09442535672963547
Stimulus shift,Variance gate,7,0.8499999999999999,0.10531841065565214
Stimulus shift,Variance gate,7,0.8999999999999999,0.11291193159349064
Stimulus shift,Variance gate,7,0.95,0.11004896702679451
Stimulus shift,Variance gate,7,1.0,0.1168920390208324
Stimulus shift,Variance gate,8,0.3,0.0664115378039807
Stimulus shift,Variance gate,8,0.35,0.07290504378637697
Stimulus shift,Variance gate,8,0.39999999999999997,0.07177609304836209
Stimulus shift,Variance gate,8,0.44999999999999996,0.07395657130330473
Stimulus shift,Variance gate,8,0.5,0.0767605368422741
Stimulus shift,Variance gate,8,0.5499999999999999,0.08462012381164292
Stimulus shift,Variance gate,8,0.6,0.07730095422148237
Stimulus shift,Variance gate,8,0.6499999999999999,0.08881633847574692
Stimulus shift,Variance gate,8,0.7,0.09155705719657393
Stimulus shift,Variance gate,8,0.75,0.10006533399884734
Stimulus shift,Variance gate,8,0.7999999999999999,0.09982746262038635
Stimulus shift,Variance gate,8,0.8499999999999999,0.09960484373405915
Stimulus shift,Variance gate,8,0.8999999999999999,0.10638724800282148
Stimulus shift,Variance gate,8,0.95,0.11390475376243925
Stimulus shift,Variance gate,8,1.0,0.11887599215101681
Stimulus shift,Variance gate,9,0.3,0.06520112542350608
Stimulus shift,Variance gate,9,0.35,0.06621940243600778
Stimulus shift,Variance gate,9,0.39999999999999997,0.0761158522106178
Stimulus shift,Variance gate,9,0.44999999999999996,0.07700674592127306
Stimulus shift,Variance gate,9,0.5,0.07676179505439691
Stimulus shift,Variance gate,9,0.5499999999999999,0.0799352228409753
Stimulus shift,Variance gate,9,0.6,0.0833229105399966
Stimulus shift,Variance gate,9,0.6499999999999999,0.08495927657428862
Stimulus shift,Variance gate,9,0.7,0.0889225543003944
Stimulus shift,Variance gate,9,0.75,0.09687414124554855
Stimulus shift,Variance gate,9,0.7999999999999999,0.09918811901228611
Stimulus shift,Variance gate,9,0.8499999999999999,0.09743875525318489
Stimulus shift,Variance gate,9,0.8999999999999999,0.1084796258014331
Stimulus shift,Variance gate,9,0.95,0.10836922336102196
Stimulus shift,Variance gate,9,1.0,0.11827465614224922
Stimulus shift,Variance gate,10,0.3,0.07416585955531463
Stimulus shift,Variance gate,10,0.35,0.0677110496727625
Stimulus shift,Variance gate,10,0.39999999999999997,0.07080791352339887
Stimulus shift,Variance gate,10,0.44999999999999996,0.07419113169165709
Stimulus shift,Variance gate,10,0.5,0.08137272269622149
Stimulus shift,Variance gate,10,0.5499999999999999,0.08252046858180662
Stimulus shift,Variance gate,10,0.6,0.08005071244410887
Stimulus shift,Variance gate,10,0.6499999999999999,0.08853615705617424
Stimulus shift,Variance gate,10,0.7,0.09279944642967894
Stimulus shift,Variance gate,10,0.75,0.09186876253446111
Stimulus shift,Variance gate,10,0.7999999999999999,0.10323742821141697
Stimulus shift,Variance gate,10,0.8499999999999999,0.10638328795603341
Stimulus shift,Variance gate,10,0.8999999999999999,0.10669011396632902
Stimulus shift,Variance gate,10,0.95,0.11433809297498143
Stimulus shift,Variance gate,10,1.0,0.12484103346081776
Stimulus shift,Variance gate,11,0.3,0.07298146203705898
Stimulus shift,Variance gate,11,0.35,0.06917004202113144
Stimulus shift,Variance gate,11,0.39999999999999997,0.07682459715927573
Stimulus shift,Variance gate,11,0.44999999999999996,0.07638093961006384
Stimulus shift,Variance gate,11,0.5,0.07176230840262886
Stimulus shift,Variance gate,11,0.5499999999999999,0.08204029375281692
Stimulus shift,Variance gate,11,0.6,0.08849119244571699
Stimulus shift,Variance gate,11,0.6499999999999999,0.08822840347009307
Stimulus shift,Variance gate,11,0.7,0.08923127315799034
Stimulus shift,Variance gate,11,0.75,0.09350056348874561
Stimulus shift,Variance gate,11,0.7999999999999999,0.095733609831485
Stimulus shift,Variance gate,11,0.8499999999999999,0.10207136453099983
Stimulus shift,Variance gate,11,0.8999999999999999,0.10856057567269008
Stimulus shift,Variance gate,11,0.95,0.11356792479033222
Stimulus shift,Variance gate,11,1.0,0.11872927933137935
Stimulus shift,Variance gate,12,0.3,0.06645178418511327
Stimulus shift,Variance gate,12,0.35,0.0733837054803438
Stimulus shift,Variance gate,12,0.39999999999999997,0.06999956085551215
Stimulus shift,Variance gate,12,0.44999999999999996,0.06994168087978167
Stimulus shift,Variance gate,12,0.5,0.07983599199120364
Stimulus shift,Variance gate,12,0.5499999999999999,0.08034922828972217
Stimulus shift,Variance gate,12,0.6,0.07833417899402341
Stimulus shift,Variance gate,12,0.6499999999999999,0.08236614769150379
Stimulus shift,Variance gate,12,0.7,0.09451388535830649
Stimulus shift,Variance gate,12,0.75,0.0895103471729042
Stimulus shift,Variance gate,12,0.7999999999999999,0.09831883716286789
Stimulus shift,Variance gate,12,0.8499999999999999,0.09733774113895248
Stimulus shift,Variance gate,12,0.8999999999999999,0.11276794258547748
Stimulus shift,Variance gate,12,0.95,0.11593486884318559
Stimulus shift,Variance gate,12,1.0,0.12304082702059549
Stimulus shift,Variance gate,13,0.3,0.07119854082006029
Stimulus shift,Variance gate,13,0.35,0.06464685551117606
Stimulus shift,Variance gate,13,0.39999999999999997,0.07075051285817427
Stimulus shift,Variance gate,13,0.44999999999999996,0.07266047660115722
Stimulus shift,Variance gate,13,0.5,0.07563218923688539
Stimulus shift,Variance gate,13,0.5499999999999999,0.08325369995664854
Stimulus shift,Variance gate,13,0.6,0.08708228062166387
Stimulus shift,Variance gate,13,0.6499999999999999,0.08607262684417709
Stimulus shift,Variance gate,13,0.7,0.0820643111226523
Stimulus shift,Variance gate,13,0.75,0.09536515469957411
Stimulus shift,Variance gate,13,0.7999999999999999,0.10268192751155827
Stimulus shift,Variance gate,13,0.8499999999999999,0.10555886392686074
Stimulus shift,Variance gate,13,0.8999999999999999,0.10505215972451012
Stimulus shift,Variance gate,13,0.95,0.11803554218419596
Stimulus shift,Variance gate,13,1.0,0.11614817890322865
Stimulus shift,Variance gate,14,0.3,0.07023146260808641
Stimulus shift,Variance gate,14,0.35,0.07237899021583281
Stimulus shift,Variance gate,14,0.39999999999999997,0.0627244413793692
Stimulus shift,Variance gate,14,0.44999999999999996,0.07818742790520154
Stimulus shift,Variance gate,14,0.5,0.07411979709964456
Stimulus shift,Variance gate,14,0.5499999999999999,0.07822552623229437
Stimulus shift,Variance gate,14,0.6,0.08263999524876807
Stimulus shift,Variance gate,14,0.6499999999999999,0.08309416355232774
Stimulus shift,Variance gate,14,0.7,0.09491782184123158
Stimulus shift,Variance gate,14,0.75,0.09215462527533122
Stimulus shift,Variance gate,14,0.7999999999999999,0.0992846937322822
Stimulus shift,Variance gate,14,0.8499999999999999,0.10639091039004524
Stimulus shift,Variance gate,14,0.8999999999999999,0.10885528751417657
Stimulus shift,Variance gate,14,0.95,0.1072302682709596
Stimulus shift,Variance gate,14,1.0,0.11826382325807766
Stimulus shift,Variance gate,15,0.3,0.06390967580552724
Stimulus shift,Variance gate,15,0.35,0.06596333020610431
Stimulus shift,Variance gate,15,0.39999999999999997,0.07515663869730033
Stimulus shift,Variance gate,15,0.44999999999999996,0.07032159336239281
Stimulus shift,Variance gate,15,0.5,0.08034889368053033
Stimulus shift,Variance gate,15,0.5499999999999999,0.08216883898985067
Stimulus shift,Variance gate,15,0.6,0.08200754228688903
Stimulus shift,Variance gate,15,0.6499999999999999,0.08612128747299626
Stimulus shift,Variance gate,15,0.7,0.08735197159077994
Stimulus shift,Variance gate,15,0.75,0.09405924811736552
Stimulus shift,Variance gate,15,0.7999999999999999,0.09795700134648862
Stimulus shift,Variance gate,15,0.8499999999999999,0.09983981730625513
Stimulus shift,Variance gate,15,0.8999999999999999,0.10542444056964755
Stimulus shift,Variance gate,15,0.95,0.11204509584498275
Stimulus shift,Variance gate,15,1.0,0.12419185821080501
Stimulus shift,Full gate,1,0.3,0.05268391135186274
Stimulus shift,Full gate,1,0.35,0.05790839543814745
Stimulus shift,Full gate,1,0.39999999999999997,0.057237542638889166
Stimulus shift,Full gate,1,0.44999999999999996,0.05795723250512761
Stimulus shift,Full gate,1,0.5,0.05507827772785405
Stimulus shift,Full gate,1,0.5499999999999999,0.058254410054260956
Stimulus shift,Full gate,1,0.6,0.06450901596019899
Stimulus shift,Full gate,1,0.6499999999999999,0.06422410973690622
Stimulus shift,Full gate,1,0.7,0.06972232907953507
Stimulus shift,Full gate,1,0.75,0.06577830508480964
Stimulus shift,Full gate,1,0.7999999999999999,0.07270817990566754
Stimulus shift,Full gate,1,0.8499999999999999,0.08051450828156799
Stimulus shift,Full gate,1,0.8999999999999999,0.08280221964974666
Stimulus shift,Full gate,1,0.95,0.08656401141050157
Stimulus shift,Full gate,1,1.0,0.09566643434277293
Stimulus shift,Full gate,2,0.3,0.049875125642149944
Stimulus shift,Full gate,2,0.35,0.05495118101013237
Stimulus shift,Full gate,2,0.39999999999999997,0.051191719160889694
Stimulus shift,Full gate,2,0.44999999999999996,0.05250226818413703
Stimulus shift,Full gate,2,0.5,0.060161010397926776
Stimulus shift,Full gate,2,0.5499999999999999,0.058954811891388986
Stimulus shift,Full gate,2,0.6,0.062309976813730066
Stimulus shift,Full gate,2,0.6499999999999999,0.06822149706367704
Stimulus shift,Full gate,2,0.7,0.07015970199571554
Stimulus shift,Full gate,2,0.75,0.07250708352685897
Stimulus shift,Full gate,2,0.7999999999999999,0.07305296102295246
Stimulus shift,Full gate,2,0.8499999999999999,0.07790701994187499
Stimulus shift,Full gate,2,0.8999999999999999,0.0802359904345758
Stimulus shift,Full gate,2,0.95,0.08625726705156256
Stimulus shift,Full gate,2,1.0,0.09245767666904695
Stimulus shift,Full gate,3,0.3,0.056231219116753786
Stimulus shift,Full gate,3,0.35,0.05520910812845833
Stimulus shift,Full gate,3,0.39999999999999997,0.05546851826286001
Stimulus shift,Full gate,3,0.44999999999999996,0.055958347854377345
Stimulus shift,Full gate,3,0.5,0.058462955134091624
Stimulus shift,Full gate,3,0.5499999999999999,0.06901591303656941
Stimulus shift,Full gate,3,0.6,0.05759270766241491
Stimulus shift,Full gate,3,0.6499999999999999,0.06781895851600445
Stimulus shift,Full gate,3,0.7,0.06759902562839812
Stimulus shift,Full gate,3,0.75,0.07307977731950592
Stimulus shift,Full gate,3,0.7999999999999999,0.07393965202589413
Stimulus shift,Full gate,3,0.8499999999999999,0.07501807072286062
Stimulus shift,Full gate,3,0.8999999999999999,0.08198915602824602
Stimulus shift,Full gate,3,0.95,0.08239724814177467
Stimulus shift,Full gate,3,1.0,0.08333577098351545
Stimulus shift,Full gate,4,0.3,0.048640490203246886
Stimulus shift,Full gate,4,0.35,0.057380490849289055
Stimulus shift,Full gate,4,0.39999999999999997,0.05738978286098961
Stimulus shift,Full gate,4,0.44999999999999996,0.058970051501692385
Stimulus shift,Full gate,4,0.5,0.05502008503891441
Stimulus shift,Full gate,4,0.5499999999999999,0.06348253904894768
Stimulus shift,Full gate,4,0.6,0.06323152341385706
Stimulus shift,Full gate,4,0.6499999999999999,0.0670253349566888
Stimulus shift,Full gate,4,0.7,0.06866444746452538
Stimulus shift,Full gate,4,0.75,0.0735569315839372
Stimulus shift,Full gate,4,0.7999999999999999,0.07867474090695563
Stimulus shift,Full gate,4,0.8499999999999999,0.08229142639223275
Stimulus shift,Full gate,4,0.8999999999999999,0.07754527960471573
Stimulus shift,Full gate,4,0.95,0.08622870616845983
Stimulus shift,Full gate,4,1.0,0.09526302452066546
Stimulus shift,Full gate,5,0.3,0.054043766768423
Stimulus shift,Full gate,5,0.35,0.051897925374870375
Stimulus shift,Full gate,5,0.39999999999999997,0.05283195678792538
Stimulus shift,Full gate,5,0.44999999999999996,0.05214609741211579
Stimulus shift,Full gate,5,0.5,0.05718587781780589
Stimulus shift,Full gate,5,0.5499999999999999,0.062039468532850375
Stimulus shift,Full gate,5,0.6,0.055768198034032074
Stimulus shift,Full gate,5,0.6499999999999999,0.06410257783364537
Stimulus shift,Full gate,5,0.7,0.06770314782843086
Stimulus shift,Full gate,5,0.75,0.07017508550234591
Stimulus shift,Full gate,5,0.7999999999999999,0.07495419947032222
Stimulus shift,Full gate,5,0.8499999999999999,0.07793435477236317
Stimulus shift,Full gate,5,0.8999999999999999,0.077802642422354
Stimulus shift,Full gate,5,0.95,0.08623863679061071
Stimulus shift,Full gate,5,1.0,0.09138168226798118
Stimulus shift,Full gate,6,0.3,0.05586669712157741
Stimulus shift,Full gate,6,0.35,0.05136726730536913
Stimulus shift,Full gate,6,0.39999999999999997,0.0517823000549222
Stimulus shift,Full gate,6,0.44999999999999996,0.053412859138993705
Stimulus shift,Full gate,6,0.5,0.05629315323797663
Stimulus shift,Full gate,6,0.5499999999999999,0.05946921814698172
Stimulus shift,Full gate,6,0.6,0.06301644491679552
Stimulus shift,Full gate,6,0.6499999999999999,0.06266849273683105
Stimulus shift,Full gate,6,0.7,0.06863635233517261
Stimulus shift,Full gate,6,0.75,0.07199176921187941
Stimulus shift,Full gate,6,0.7999999999999999,0.0764675631014197
Stimulus shift,Full gate,6,0.8499999999999999,0.08103023214953076
Stimulus shift,Full gate,6,0.8999999999999999,0.07627470238167294
Stimulus shift,Full gate,6,0.95,0.08461539141808329
Stimulus shift,Full gate,6,1.0,0.09158198875294045
Stimulus shift,Full gate,7,0.3,0.05671275594453161
Stimulus shift,Full gate,7,0.35,0.05059167814502075
Stimulus shift,Full gate,7,0.39999999999999997,0.05307415198317683
Stimulus shift,Full gate,7,0.44999999999999996,0.05391409593895475
Stimulus shift,Full gate,7,0.5,0.06186865610128205
Stimulus shift,Full gate,7,0.5499999999999999,0.05760467832354699
Stimulus shift,Full gate,7,0.6,0.065376267039966
Stimulus shift,Full gate,7,0.6499999999999999,0.06743887206264655
Stimulus shift,Full gate,7,0.7,0.06995471095894713
Stimulus shift,Full gate,7,0.75,0.06798534970816729
Stimulus shift,Full gate,7,0.7999999999999999,0.07794802702363837
Stimulus shift,Full gate,7,0.8499999999999999,0.07585736978984958
Stimulus shift,Full gate,7,0.8999999999999999,0.0834720131740733
Stimulus shift,Full gate,7,0.95,0.09034866466751793
Stimulus shift,Full gate,7,1.0,0.09075498719763415
Stimulus shift,Full gate,8,0.3,0.05253775533944506
Stimulus shift,Full gate,8,0.35,0.051889839686811726
Stimulus shift,Full gate,8,0.39999999999999997,0.053269979284865356
Stimulus shift,Full gate,8,0.44999999999999996,0.05682863270750069
Stimulus shift,Full gate,8,0.5,0.061214299272612085
Stimulus shift,Full gate,8,0.5499999999999999,0.0588787776845615
Stimulus shift,Full gate,8,0.6,0.057318133035112455
Stimulus shift,Full gate,8,0.6499999999999999,0.07012390148617803
Stimulus shift,Full gate,8,0.7,0.07076823308658448
Stimulus shift,Full gate,8,0.75,0.07138000692005984
Stimulus shift,Full gate,8,0.7999999999999999,0.0773802580594625
Stimulus shift,Full gate,8,0.8499999999999999,0.07448536323072517
Stimulus shift,Full gate,8,0.8999999999999999,0.08696469679564439
Stimulus shift,Full gate,8,0.95,0.08194186759130878
Stimulus shift,Full gate,8,1.0,0.0870458178851636
Stimulus shift,Full gate,9,0.3,0.05104187594118232
Stimulus shift,Full gate,9,0.35,0.05359268874817039
Stimulus shift,Full gate,9,0.39999999999999997,0.05500243993040699
Stimulus shift,Full gate,9,0.44999999999999996,0.051799729956554304
Stimulus shift,Full gate,9,0.5,0.05685694158987661
Stimulus shift,Full gate,9,0.5499999999999999,0.055833490451022434
Stimulus shift,Full gate,9,0.6,0.0683327525616013
Stimulus shift,Full gate,9,0.6499999999999999,0.06299536245529616
Stimulus shift,Full gate,9,0.7,0.05859524805121308
Stimulus shift,Full gate,9,0.75,0.07212573050735285
Stimulus shift,Full gate,9,0.7999999999999999,0.0742062235624518
Stimulus shift,Full gate,9,0.8499999999999999,0.07812551249541609
Stimulus shift,Full gate,9,0.8999999999999999,0.0817329781645783
Stimulus shift,Full gate,9,0.95,0.08557886955686762
Stimulus shift,Full gate,9,1.0,0.09429051577917785
Stimulus shift,Full gate,10,0.3,0.048670039712404196
Stimulus shift,Full gate,10,0.35,0.04535499753420362
Stimulus shift,Full gate,10,0.39999999999999997,0.055365479063001405
Stimulus shift,Full gate,10,0.44999999999999996,0.054571814382945866
Stimulus shift,Full gate,10,0.5,0.06233896590360955
Stimulus shift,Full gate,10,0.5499999999999999,0.061649820220015264
Stimulus shift,Full gate,10,0.6,0.059570603392687604
Stimulus shift,Full gate,10,0.6499999999999999,0.06831345249885817
Stimulus shift,Full gate,10,0.7,0.06788486995878618
Stimulus shift,Full gate,10,0.75,0.07229514771421595
Stimulus shift,Full gate,10,0.7999999999999999,0.06948424341813117
Stimulus shift,Full gate,10,0.8499999999999999,0.07776103126372169
Stimulus shift,Full gate,10,0.8999999999999999,0.07988007425391212
Stimulus shift,Full gate,10,0.95,0.08440219963241453
Stimulus shift,Full gate,10,1.0,0.09308729430016054
Stimulus shift,Full gate,11,0.3,0.05371719300503801
Stimulus shift,Full gate,11,0.35,0.05066911575176439
Stimulus shift,Full gate,11,0.39999999999999997,0.05816799597147064
Stimulus shift,Full gate,11,0.44999999999999996,0.05936490309506243
Stimulus shift,Full gate,11,0.5,0.05687502984581522
Stimulus shift,Full gate,11,0.5499999999999999,0.05737283708878214
Stimulus shift,Full gate,11,0.6,0.06610030497478096
Stimulus shift,Full gate,11,0.6499999999999999,0.06433071433162592
Stimulus shift,Full gate,11,0.7,0.061673992770870247
Stimulus shift,Full gate,11,0.75,0.06819852309797478
Stimulus shift,Full gate,11,0.7999999999999999,0.07364786829617154
Stimulus shift,Full gate,11,0.8499999999999999,0.08178199806511556
Stimulus shift,Full gate,11,0.8999999999999999,0.08561358660006564
Stimulus shift,Full gate,11,0.95,0.08515529553376629
Stimulus shift,Full gate,11,1.0,0.08966554948833792
Stimulus shift,Full gate,12,0.3,0.04706631338587792
Stimulus shift,Full gate,12,0.35,0.056856947122010004
Stimulus shift,Full gate,12,0.39999999999999997,0.05177160213308222
Stimulus shift,Full gate,12,0.44999999999999996,0.05568148590838486
Stimulus shift,Full gate,12,0.5,0.056408074313485775
Stimulus shift,Full gate,12,0.5499999999999999,0.06205123134068137
Stimulus shift,Full gate,12,0.6,0.06529696470571167
Stimulus shift,Full gate,12,0.6499999999999999,0.06625215658313931
Stimulus shift,Full gate,12,0.7,0.06356253205624532
Stimulus shift,Full gate,12,0.75,0.07486666701711023
Stimulus shift,Full gate,12,0.7999999999999999,0.07766852172254518
Stimulus shift,Full gate,12,0.8499999999999999,0.0763487593318506
Stimulus shift,Full gate,12,0.8999999999999999,0.07905296820688094
Stimulus shift,Full gate,12,0.95,0.08778439144331777
Stimulus shift,Full gate,12,1.0,0.0955295654149778
Stimulus shift,Full gate,13,0.3,0.0541231377217019
Stimulus shift,Full gate,13,0.35,0.04714273056103508
Stimulus shift,Full gate,13,0.39999999999999997,0.04897814643682429
Stimulus shift,Full gate,13,0.44999999999999996,0.05879290142675475
Stimulus shift,Full gate,13,0.5,0.05598144291996523
Stimulus shift,Full gate,13,0.5499999999999999,0.06051549955649798
Stimulus shift,Full gate,13,0.6,0.0658432650060368
Stimulus shift,Full gate,13,0.6499999999999999,0.07319011272499075
Stimulus shift,Full gate,13,0.7,0.06901406108059906
Stimulus shift,Full gate,13,0.75,0.07374087355317271
Stimulus shift,Full gate,13,0.7999999999999999,0.0728321009077899
Stimulus shift,Full gate,13,0.8499999999999999,0.0769922218234123
Stimulus shift,Full gate,13,0.8999999999999999,0.08333912258660606
Stimulus shift,Full gate,13,0.95,0.08529846471909708
Stimulus shift,Full gate,13,1.0,0.08904681647733664
Stimulus shift,Full gate,14,0.3,0.048999078268201504
Stimulus shift,Full gate,14,0.35,0.051721759454820514
Stimulus shift,Full gate,14,0.39999999999999997,0.05615236995058499
Stimulus shift,Full gate,14,0.44999999999999996,0.05287707253843149
Stimulus shift,Full gate,14,0.5,0.05445077281811486
Stimulus shift,Full gate,14,0.5499999999999999,0.05314860218801632
Stimulus shift,Full gate,14,0.6,0.0618436724188637
Stimulus shift,Full gate,14,0.6499999999999999,0.06557926631452426
Stimulus shift,Full gate,14,0.7,0.07046620592442845
Stimulus shift,Full gate,14,0.75,0.0743834754851804
Stimulus shift,Full gate,14,0.7999999999999999,0.07376808207510581
Stimulus shift,Full gate,14,0.8499999999999999,0.07677229681170102
Stimulus shift,Full gate,14,0.8999999999999999,0.08082541348681464
Stimulus shift,Full gate,14,0.95,0.08216204391487951
Stimulus shift,Full gate,14,1.0,0.09125004729462405
Stimulus shift,Full gate,15,0.3,0.05269976693814592
Stimulus shift,Full gate,15,0.35,0.05386364133383476
Stimulus shift,Full gate,15,0.39999999999999997,0.055021678506699444
Stimulus shift,Full gate,15,0.44999999999999996,0.05712645074892365
Stimulus shift,Full gate,15,0.5,0.06138700131097848
Stimulus shift,Full gate,15,0.5499999999999999,0.05723106711283037
Stimulus shift,Full gate,15,0.6,0.06611100649651498
Stimulus shift,Full gate,15,0.6499999999999999,0.07200400117972551
Stimulus shift,Full gate,15,0.7,0.06593273737143383
Stimulus shift,Full gate,15,0.75,0.07166264709076144
Stimulus shift,Full gate,15,0.7999999999999999,0.0670408022444966
Stimulus shift,Full gate,15,0.8499999999999999,0.07584613515402641
Stimulus shift,Full gate,15,0.8999999999999999,0.084005355386924
Stimulus shift,Full gate,15,0.95,0.0827754902867917
Stimulus shift,Full gate,15,1.0,0.09480105638537534
Coupled shift,Variance gate,1,0.3,0.10148213286221541
Coupled shift,Variance gate,1,0.35,0.10936978149065697
Coupled shift,Variance gate,1,0.39999999999999997,0.10664724347367789
Coupled shift,Variance gate,1,0.44999999999999996,0.11163974425181955
Coupled shift,Variance gate,1,0.5,0.11234254773784694
Coupled shift,Variance gate,1,0.5499999999999999,0.11725331330961639
Coupled shift,Variance gate,1,0.6,0.11108100110769677
Coupled shift,Variance gate,1,0.6499999999999999,0.11719327133407134
Coupled shift,Variance gate,1,0.7,0.12468375254255665
Coupled shift,Variance gate,1,0.75,0.1304114909880198
Coupled shift,Variance gate,1,0.7999999999999999,0.12911946575356645
Coupled shift,Variance gate,1,0.8499999999999999,0.13904155795597284
Coupled shift,Variance gate,1,0.8999999999999999,0.1448411988557402
Coupled shift,Variance gate,1,0.95,0.14730015396487986
Coupled shift,Variance gate,1,1.0,0.15696541640515166
Coupled shift,Variance gate,2,0.3,0.10528152073942161
Coupled shift,Variance gate,2,0.35,0.10224360965111996
Coupled shift,Variance gate,2,0.39999999999999997,0.1009273075974424
Coupled shift,Variance gate,2,0.44999999999999996,0.11187798344845841
Coupled shift,Variance gate,2,0.5,0.11579518998505715
Coupled shift,Variance gate,2,0.5499999999999999,0.11978187344603258
Coupled shift,Variance gate,2,0.6,0.11280757406058925
Coupled shift,Variance gate,2,0.6499999999999999,0.1222034565814424
Coupled shift,Variance gate,2,0.7,0.12681005340527435
Coupled shift,Variance gate,2,0.75,0.13299605405911416
Coupled shift,Variance gate,2,0.7999999999999999,0.13002453172567197
Coupled shift,Variance gate,2,0.8499999999999999,0.13940387657327893
Coupled shift,Variance gate,2,0.8999999999999999,0.13696210535507453
Coupled shift,Variance gate,2,0.95,0.14588985205446478
Coupled shift,Variance gate,2,1.0,0.15268685167523036
Coupled shift,Variance gate,3,0.3,0.10151792032586544
Coupled shift,Variance gate,3,0.35,0.10179141719669216
Coupled shift,Variance gate,3,0.39999999999999997,0.10371999673201995
Coupled shift,Variance gate,3,0.44999999999999996,0.10381547048914028
Coupled shift,Variance gate,3,0.5,0.11048267218626474
Coupled shift,Variance gate,3,0.5499999999999999,0.10926198896279128
Coupled shift,Variance gate,3,0.6,0.12053941168027202
Coupled shift,Variance gate,3,0.6499999999999999,0.11834727249356297
Coupled shift,Variance gate,3,0.7,0.1261605728090445
Coupled shift,Variance gate,3,0.75,0.12866771710247302
Coupled shift,Variance gate,3,0.7999999999999999,0.13067045903740612
Coupled shift,Variance gate,3,0.8499999999999999,0.13784235467274142
Coupled shift,Variance gate,3,0.8999999999999999,0.14450436280382722
Coupled shift,Variance gate,3,0.95,0.1467759357243165
Coupled shift,Variance gate,3,1.0,0.14975538276685546
Coupled shift,Variance gate,4,0.3,0.10220060796223167
Coupled shift,Variance gate,4,0.35,0.10521647061316934
Coupled shift,Variance gate,4,0.39999999999999997,0.10866281771254105
Coupled shift,Variance gate,4,0.44999999999999996,0.10900891359403464
Coupled shift,Variance gate,4,0.5,0.11408701202208
Coupled shift,Variance gate,4,0.5499999999999999,0.11239551459180516
Coupled shift,Variance gate,4,0.6,0.12214675052442707
Coupled shift,Variance gate,4,0.6499999999999999,0.11471060355477639
Coupled shift,Variance gate,4,0.7,0.12155930461383084
Coupled shift,Variance gate,4,0.75,0.12829774906811225
Coupled shift,Variance gate,4,0.7999999999999999,0.13370505333107585
Coupled shift,Variance gate,4,0.8499999999999999,0.14005380153507574
Coupled shift,Variance gate,4,0.8999999999999999,0.14222455051349314
Coupled shift,Variance gate,4,0.95,0.14717111025528914
Coupled shift,Variance gate,4,1.0,0.15370983821930465
Coupled shift,Variance gate,5,0.3,0.10387311000257196
Coupled shift,Variance gate,5,0.35,0.10429624546441467
Coupled shift,Variance gate,5,0.39999999999999997,0.10437703476567418
Coupled shift,Variance gate,5,0.44999999999999996,0.10981619980501299
Coupled shift,Variance gate,5,0.5,0.11556491076880149
Coupled shift,Variance gate,5,0.5499999999999999,0.11360665192483957
Coupled shift,Variance gate,5,0.6,0.11783728769560366
Coupled shift,Variance gate,5,0.6499999999999999,0.1190808078152183
Coupled shift,Variance gate,5,0.7,0.12013735948956603
Coupled shift,Variance gate,5,0.75,0.12370770636785819
Coupled shift,Variance gate,5,0.7999999999999999,0.13366999520789846
Coupled shift,Variance gate,5,0.8499999999999999,0.14372736310776005
Coupled shift,Variance gate,5,0.8999999999999999,0.14073054618593628
Coupled shift,Variance gate,5,0.95,0.14907273837217214
Coupled shift,Variance gate,5,1.0,0.1502464909930732
Coupled shift,Variance gate,6,0.3,0.10124630984448757
Coupled shift,Variance gate,6,0.35,0.10236293802342682
Coupled shift,Variance gate,6,0.39999999999999997,0.10636189221632146
Coupled shift,Variance gate,6,0.44999999999999996,0.1079365323128671
Coupled shift,Variance gate,6,0.5,0.11291749772364597
Coupled shift,Variance gate,6,0.5499999999999999,0.11169972836852325
Coupled shift,Variance gate,6,0.6,0.12244829410064531
Coupled shift,Variance gate,6,0.6499999999999999,0.12468267313312545
